1	-0.269192442	-2.08381188
2	1.376554855	-0.83574570
3	2.042225919	0.07173911
4	-1.173945862	-3.39866076
5	1.602957908	-0.76643989
6	1.455902333	-0.46941779
7	0.640223644	-1.76059808
8	0.429601776	-1.49518343
9	0.370466929	-1.47078644
10	0.144149490	-1.87915263
11	0.578702402	-1.50892222
12	0.172029673	-2.11824314
13	0.491552790	-2.00475020
14	0.872923199	-0.74726983
15	1.930198714	-0.05980046
16	0.706658305	-0.92164431
17	0.780160766	-1.77630168
18	0.074081112	-1.85032798
19	0.033501418	-1.66544946
20	3.360540442	1.34878929
21	1.173489621	-0.91210356
22	0.696578189	-1.65310109
23	0.110388038	-0.96917394
24	1.280135150	-0.38423040
25	-0.084060235	-1.26824948
26	-0.429437423	-2.39363366
27	1.701389992	-0.58098483
28	0.340645329	-2.33611769
29	1.127481256	-1.15699124
30	0.037147586	-1.86164729
31	1.847718696	0.30105480
32	0.479932559	-1.40703414
33	0.570578995	-1.95353222
34	0.361905007	-1.33903685
35	-0.218870115	-2.95681769
36	-0.056247432	-2.21986153
37	-1.054153605	-3.19552602
38	0.128602574	-2.74267955
39	0.507426712	-1.08111106
40	0.685177572	-1.59337907
41	2.487487066	0.33810133
42	-0.353548638	-1.72961953
43	0.023928956	-1.69134159
44	0.750728596	-1.29776353
45	-0.084043673	-1.85428197
46	-0.033270878	-1.85471110
47	-0.451106275	-1.70745426
48	-0.281976535	-2.15859325
49	0.376229505	-1.39735849
50	0.438015580	-1.40655445
51	-0.675948622	-2.84465443
52	0.410834191	-1.54550906
53	-0.447246354	-1.71437747
54	0.206525832	-2.18505103
55	0.814573882	-1.13097339
56	1.244217252	-0.14661940
57	2.658556672	0.55363093
58	0.481771879	-1.98931523
59	2.759736616	0.37075756
60	-0.041257125	-2.21572724
61	1.829436510	-0.54950996
62	3.542729915	1.42616844
63	1.058786826	-1.12654730
64	0.388253324	-1.69360948
65	0.901567290	-0.91639169
66	2.592415451	0.87175988
67	-0.485035757	-1.73451933
68	2.348553390	0.31783265
69	2.367641444	0.22415747
70	0.999026238	-0.34312001
71	0.625618669	-0.61218205
72	0.546394327	-1.43426635
73	0.717141098	-1.43162778
74	2.039335811	-0.77559264
75	2.702282567	1.33341830
76	1.037774848	-1.33680340
77	-0.104206612	-2.60676861
78	-0.385867020	-1.02465353
79	1.199170066	-0.69572521
80	0.698405852	-1.31646785
81	1.437654643	-1.78423107
82	0.856624123	-1.18800358
83	-0.555801757	-2.11930710
84	0.738069316	-1.07684288
85	1.624702458	0.03270533
86	1.236368860	0.12352087
87	1.274650496	-0.20250828
88	0.721222481	-1.50629163
89	0.655798017	-1.02928303
90	-0.119914531	-2.20864899
91	1.068503479	-1.17212909
92	1.887301342	-1.38983275
