3.6	1.8
1.8	3.333
3.333	2.283
2.283	4.533
4.533	2.883
2.883	4.7
4.7	3.6
3.6	1.95
1.95	4.35
4.35	1.833
1.833	3.917
3.917	4.2
4.2	1.75
1.75	4.7
4.7	2.167
2.167	1.75
1.75	4.8
4.8	1.6
1.6	4.25
4.25	1.8
1.8	1.75
1.75	3.45
3.45	3.067
3.067	4.533
4.533	3.6
3.6	1.967
1.967	4.083
4.083	3.85
3.85	4.433
4.433	4.3
4.3	4.467
4.467	3.367
3.367	4.033
4.033	3.833
3.833	2.017
2.017	1.867
1.867	4.833
4.833	1.833
1.833	4.783
4.783	4.35
4.35	1.883
1.883	4.567
4.567	1.75
1.75	4.533
4.533	3.317
3.317	3.833
3.833	2.1
2.1	4.633
4.633	2
2	4.8
4.8	4.717
4.717	1.833
1.833	4.833
4.833	1.733
1.733	4.883
4.883	3.717
3.717	1.667
1.667	4.567
4.567	4.317
4.317	2.233
2.233	4.5
4.5	1.75
1.75	4.8
4.8	1.817
1.817	4.4
4.4	4.167
4.167	4.7
4.7	2.067
2.067	4.7
4.7	4.033
4.033	1.967
1.967	4.5
4.5	4
4	1.983
1.983	5.067
5.067	2.017
2.017	4.567
4.567	3.883
3.883	3.6
3.6	4.133
4.133	4.333
4.333	4.1
4.1	2.633
2.633	4.067
4.067	4.933
4.933	3.95
3.95	4.517
4.517	2.167
2.167	4
4	2.2
2.2	4.333
4.333	1.867
1.867	4.817
4.817	1.833
1.833	4.3
4.3	4.667
4.667	3.75
3.75	1.867
1.867	4.9
4.9	2.483
2.483	4.367
4.367	2.1
2.1	4.5
4.5	4.05
4.05	1.867
1.867	4.7
4.7	1.783
1.783	4.85
4.85	3.683
3.683	4.733
4.733	2.3
2.3	4.9
4.9	4.417
4.417	1.7
1.7	4.633
4.633	2.317
2.317	4.6
4.6	1.817
1.817	4.417
4.417	2.617
2.617	4.067
4.067	4.25
4.25	1.967
1.967	4.6
4.6	3.767
3.767	1.917
1.917	4.5
4.5	2.267
2.267	4.65
4.65	1.867
1.867	4.167
4.167	2.8
2.8	4.333
4.333	1.833
1.833	4.383
4.383	1.883
1.883	4.933
4.933	2.033
2.033	3.733
3.733	4.233
4.233	2.233
2.233	4.533
4.533	4.817
4.817	4.333
4.333	1.983
1.983	4.633
4.633	2.017
2.017	5.1
5.1	1.8
1.8	5.033
5.033	4
4	2.4
2.4	4.6
4.6	3.567
3.567	4
4	4.5
4.5	4.083
4.083	1.8
1.8	3.967
3.967	2.2
2.2	4.15
4.15	2
2	3.833
3.833	3.5
3.5	4.583
4.583	2.367
2.367	5
5	1.933
1.933	4.617
4.617	1.917
1.917	2.083
2.083	4.583
4.583	3.333
3.333	4.167
4.167	4.333
4.333	4.5
4.5	2.417
2.417	4
4	4.167
4.167	1.883
1.883	4.583
4.583	4.25
4.25	3.767
3.767	2.033
2.033	4.433
4.433	4.083
4.083	1.833
1.833	4.417
4.417	2.183
2.183	4.8
4.8	1.833
1.833	4.8
4.8	4.1
4.1	3.967
3.967	4.233
4.233	3.5
3.5	4.367
4.367	2.25
2.25	4.667
4.667	2.1
2.1	4.35
4.35	4.133
4.133	1.867
1.867	4.6
4.6	1.783
1.783	4.367
4.367	3.85
3.85	1.933
1.933	4.5
4.5	2.383
2.383	4.7
4.7	1.867
1.867	3.833
3.833	3.417
3.417	4.233
4.233	2.4
2.4	4.8
4.8	2
2	4.15
4.15	1.867
1.867	4.267
4.267	1.75
1.75	4.483
4.483	4
4	4.117
4.117	4.083
4.083	4.267
4.267	3.917
3.917	4.55
4.55	4.083
4.083	2.417
2.417	4.183
4.183	2.217
2.217	4.45
4.45	1.883
1.883	1.85
1.85	4.283
4.283	3.95
3.95	2.333
2.333	4.15
4.15	2.35
2.35	4.933
4.933	2.9
2.9	4.583
4.583	3.833
3.833	2.083
2.083	4.367
4.367	2.133
2.133	4.35
4.35	2.2
2.2	4.45
4.45	3.567
3.567	4.5
4.5	4.15
4.15	3.817
3.817	3.917
3.917	4.45
4.45	2
2	4.283
4.283	4.767
4.767	4.533
4.533	1.85
1.85	4.25
4.25	1.983
1.983	2.25
2.25	4.75
4.75	4.117
4.117	2.15
2.15	4.417
4.417	1.817
1.817	4.467
