113.2	111.7	119.6	53.9	127.4	143.6
117.6	117.3	121.2	47.7	124.7	143.9
112.3	124.7	131.6	56.7	123.4	149.3
116.2	110.5	114.2	57.9	121.6	140.9
112.9	111.3	114.3	51.5	119.9	133.5
104.2	114.3	116.5	49.9	122.9	136.7
110.7	116.9	128.5	56.8	118.1	134.7
105	119.2	121.1	52.2	117.3	131.4
115.9	118.5	120.4	60.2	123	146.8
96.8	108.4	109.5	51.9	120.1	132.2
110.7	117.5	115.4	55.2	125	140.6
108.4	113.7	122.2	56.2	124.5	146.3
104.1	116	124.3	49.8	121.8	138.1
107.9	115.2	129.4	62.2	121.6	137.9
106.4	109	114.9	56.8	120.1	129.5
112.7	118	117.4	53	128.3	141.6
109.9	105.2	122.2	56.6	122.2	137.8
116.6	119.5	130.6	53	124	135.3
109.9	113.5	125.7	62.8	122.7	139.5
107.1	110.7	121.7	52.1	118.6	141.6
113.3	117.8	120.7	53.5	121.6	138.6
108.1	116.3	123.9	55.5	125.4	146.1
111.5	111.1	127.1	57.9	115.8	135.1
115.7	117.3	123	50.8	122.2	143.1
112.2	120.6	119.6	61.3	126.7	141.1
118.7	122.9	126.7	59.8	125.7	138.3
118.9	118.4	127.7	64.6	125.6	144.3
114.2	109.4	119.3	58.7	121.1	136.2
113.8	113.6	135.8	54.3	119.5	130.9
122.4	117.2	122.2	56.4	123.3	142.9
110.4	110.8	122.1	51.2	115.6	132.7
114.9	108.6	122.9	56.3	122.7	140.3
108.4	118.7	117.8	50	113.7	131
105.3	107.2	116	52.5	117.4	133.2
110.5	124.9	122.4	62.2	123.1	137
110.3	113.2	123.9	62.9	122.3	139.8
115.1	116.4	118.1	51.9	121.5	133.8
119.6	120.2	120	59.7	123.9	143.7
119.7	125.2	124.5	57.8	125.3	142.7
110.2	116.8	120.6	54.3	123.6	140.1
118.9	126.6	128.2	63.8	125.7	151.1
112.3	114.7	127.7	59.4	125.2	137.5
113.7	111.4	122.6	63.3	121.6	146.8
108.1	116.4	115.5	55.2	123.5	134.1
105.6	111.4	121.8	61.4	117.7	132.6
111.1	111.9	125.2	56.1	119.9	139.5
111.3	117.6	129.3	63.7	124.3	142.8
119.4	114.6	125	62.5	129.5	147.7
113.4	120.5	121.1	61.5	118.1	137.2
114.7	113.8	137.7	59.8	124.5	143.3
115.1	113.9	118.6	59.5	119.4	141.6
114.6	112.4	122.2	54.5	121.2	126.3
115.2	117.2	122.2	60.1	123.9	135.7
115.4	119.5	132.8	60.3	127.8	140.3
119.3	120.6	116.6	55.8	121.5	143
112.8	119.3	129.6	61	121.1	139.4
116.6	109.6	125.4	54.6	120.2	122.6
106.5	116	123.2	52.8	121.7	134.9
112.1	117.4	128.2	59.9	120.3	131.5
112.8	113	125.4	64.8	119.4	136.6
114.6	119	116.8	57.4	123.8	140
110.9	116.5	125.8	53.5	124.8	142.9
109.1	117	123.7	60	120.1	137.7
111.7	117.3	121	51.5	119.7	135.5
106.4	111.1	124.4	59.1	122.4	138.4
121.2	122.5	117.8	54.8	121.5	143.9
115.2	121.2	117.4	54.9	121.9	144
123.2	124.2	120	57.9	119.4	138.4
113.1	114.5	118.9	56.9	121.8	135
110.3	108.9	115.2	55.9	119	138
115	114.7	123.5	66.7	120.3	133.6
111.9	111.1	122.3	63.8	117.1	131.6
117.2	117.5	120.2	60.5	119.5	129.6
113.8	112.5	123.2	62	113.5	132.4
112.8	113.5	114.3	53.8	128.4	143.8
113.3	118.4	123.8	51.6	122.7	141.7
123.9	120.5	118.3	54.3	122	133.8
119.8	119.6	126.1	57.5	124.7	130.9
110.9	113.9	123.7	62.7	124.8	143.5
111.9	125.1	121.8	58.1	112.1	134.8
114	120.8	131.2	61	124.7	152.6
113.6	110.4	130.9	60.2	118.5	132.5
118.9	126.1	121.9	56.1	127.3	145.6
119.4	127.8	128	61.8	120.6	141.3
121	121.1	116.8	56.3	124.2	140.9
109	105.7	126.2	59.4	121.2	143.2
117.9	125.1	122.6	58.2	128.4	151.1
124.8	123.8	128.3	60.4	129.1	147.2
120.6	124.3	120	59.5	123.4	144.1
115.6	115.9	117.2	54	119.9	135.3
116.6	119.1	131	58	123.3	136.4
118.7	118.9	129.6	68.6	123	141.4
114.3	117.1	127.1	55.7	119.1	139.8
110.9	113.1	124.1	60.6	115.7	132.1
119.2	120	136.9	55.1	129.5	142
117.1	123.7	108.7	53.2	125.6	136.6
109.3	110.2	129.3	58.5	121	136.8
108.8	119.3	118.7	58.9	118.5	132.7
109	127.5	124.6	61.1	117.6	131.5
101.2	110.6	124.3	62.9	124.3	138.9
117.8	109	127.1	53.9	117.9	135.8
112.4	115.6	135.3	55.8	125	136.1
105.3	109.8	115.4	59.6	116.6	137.4
117.7	122.4	127.1	74.2	125.5	144.5
110.9	113.7	126.8	62.7	121.4	142.7
115.6	117.5	114.2	55	113.2	136.6
115.4	118.1	116.6	62.5	125.4	142.1
113.6	116.7	130.1	58.5	120.8	140.3
116.1	117.6	132.3	59.6	122	139.1
120.5	115.4	120.2	53.5	118.6	139.4
119	124.1	124.3	73.6	126.3	141.6
122.7	109	116.3	55.8	121.8	139.4
117.8	108.2	133.9	61.3	120.6	141.3
122.3	114.2	137.4	61.7	125.8	143.2
114.4	117.8	128.1	54.9	126.5	140.6
110.6	111.8	128.4	56.7	121.7	147.5
123.3	119.1	117	51.7	119.9	137.9
118	118	131.5	61.2	125	140.5
122	114.6	126.2	55.5	121.2	143.4
113.4	104.1	128.3	58.7	124.1	142.8
117	111.3	129.8	55.6	119.5	136.1
116.6	108.3	123.7	61	123.4	134
120.1	116.7	122.8	57.4	123.2	145.2
119.8	125	124.1	61.8	126.9	141.2
123.5	123	121.6	59.2	115.3	138.4
114.9	126.7	131.3	57.3	122.7	139.2
120.6	110.8	129.6	58.1	122.7	134.7
113	114.8	120.7	54.1	119.7	140.9
111.8	110.2	121	56.4	121.4	132.1
110.8	114.9	120.5	58.7	113.4	131.6
114.8	118.8	120.9	58.4	119.7	135.9
122.5	122.3	116.7	57.4	128.1	147.3
105.9	105.6	129.3	69.5	123.6	136.6
108	111.3	116.9	53.8	117.8	129.6
114.4	111.7	116.3	54.3	120.2	130.1
117.9	112.9	119.1	54.2	117.9	134.8
110.7	113.9	114.5	53	120.1	124.5
112.3	110.4	116.8	52	121	133.4
110.9	110	116.7	53.4	115.4	133
126.6	127	135.2	60.6	128.6	149.6
116.2	115.2	117.8	60.8	123.1	136.8
117.2	117.8	123.1	61.8	122.1	140.8
114.5	113.2	119.8	50.3	120.6	135.1
126.2	118.7	114.6	55.1	126.3	146.7
118.7	123.1	131.6	61.8	123.9	139.7
116.2	111.5	112.9	54	114.7	134.2
113.9	100.6	124	60.3	118.7	140.7
114.4	113.7	123.3	63.2	125.5	145.5
114.5	119.3	130.6	61.7	123.6	138.5
113.3	115.9	116.1	53.5	127.2	136.5
120.7	114.6	124.1	53.2	127.5	139.1
119.1	115.3	116.6	53.5	128.2	142.6
113.2	107.7	122	60.6	119.4	124.2
113.7	110	131	63.5	117.3	134.6
116.3	119.3	116.6	57.3	122	141.6
117.6	117.8	122.5	59.9	119.4	136.3
114.8	115	115.2	58.9	122.5	135.2
127.3	123.9	130.3	59.8	128.3	138.7
130.5	125.5	127.4	62.1	130.1	153.3
110.4	105.4	122.1	56.2	114.6	122.8
108.5	105.4	119.1	59.4	120.4	134.7
121.6	112.1	126.5	60.6	122.7	142.9
117.9	115.2	139.1	59.6	125.5	141.3
112.7	111.5	114.9	53.5	113.9	132.6
121.8	119	116.9	56.5	120.1	139.2
118.5	120	129.8	59.5	127.8	150.5
118.3	120	127.5	56.6	122	139.4
117.9	114.4	116.4	56.7	123.1	136.3
114.2	110	121.9	57.5	116.1	126.5
122.4	122.7	128.4	58.3	131.7	148.1
114.1	109.3	124.4	62.8	120.8	133.4
114.6	118	112.8	55.6	118.5	135.6
113.6	114.6	127.1	60.8	123.8	143.1
111.3	116.7	117.7	51.2	125.7	141.9
111.4	120.4	112.1	56.4	120.3	137.1
119.9	114.4	128.8	69.1	124.9	144.3
116.1	118.9	128.3	55.8	123.7	139.7
119.7	118.2	113.5	59.5	127	146.5
105.8	106.7	131.2	61.3	123.7	144.3
116.7	118.7	128.2	55.8	121.2	143.9
106.4	107.3	122.9	57.6	122.3	132.9
112.2	121.3	130.1	65.3	120.3	137.9
114.8	117.3	130.3	60.9	125.6	137.4
110	117.4	114.1	54.8	124.8	135.1
121.5	121.6	125.4	59.5	128.5	144.7
119.8	119.4	119.6	53.9	122.3	143.6
107.7	108.4	125.1	62.3	122.7	137.2
118.4	115.7	121.1	57.8	124.9	140.5
119.8	113.9	132	60.8	122.4	137.6
114.1	112.8	119.3	52.7	114.2	136.9
117.7	121.8	120	59.1	122.6	138.3
111.1	117.7	117.7	60.2	124.6	139.2
111.1	117.7	117.7	59.1	124.7	141.9
128.1	118.3	129.4	61	134.7	148.6
120.4	118.7	126.4	59.4	133.1	147.1
112.9	112	123.5	57.2	121.3	133.3
118.2	114.4	114.8	55.3	126.1	149.1
119	112.7	129.1	62	127.6	146.6
111.8	116	117.8	60.9	114.4	128.7
116.6	111.4	115.6	60.9	117.8	137.4
