0.814813572961373,9841.91
0.829499731759657,10885.16
0.831209763948498,9785.85
0.813539431330472,13144.65
0.811561158798283,13112.2
0.838787553648069,12257.84
0.816791845493562,13198
0.781015289699571,11413.57
0.809113465665236,12830.74
0.826113197424893,13350.9
0.71724114806867,10481.59
0.856089055793991,13842.6
0.811795869098712,9605.46
0.80793991416309,12811.84
0.784670064377682,11735.02
0.826012607296137,12610.2
0.786212446351931,11758.48
0.813941791845494,12423
0.794594957081545,11885.98
0.80555928111588,9730.13
0.808476394849785,9765.36
0.844521190987124,12341.63
0.837379291845494,12237.26
0.814042381974249,12624.56
0.904908798283262,15722.92
0.824805525751073,12960.47
0.842777628755365,9979.68
0.782825912017167,12640.85
0.855150214592275,14337.28
0.811661748927039,12629.71
0.784401824034335,11730.94
0.806967542918455,12314.84
0.834596298283262,12196.59
0.822726663090129,10596.28
0.820278969957081,12765.92
0.804721030042919,9520
0.829030311158798,9813.63
0.823866684549356,13068.34
0.715396995708155,10681.36
0.636131974248927,9475.72
0.717811158798283,10718.08
0.834160407725322,13607.29
0.794662017167382,11850
0.837982832618026,12496
0.817395386266094,12842.23
0.819608369098712,9699.82
0.804821620171674,9521.22
0.853373122317597,10107.66
0.808074034334764,12693.5
0.856089055793991,10340.46
0.807369903433476,11798.71
0.805257510729614,13088.72
0.805827521459227,11776.17
0.803882778969957,9709.88
0.829097371244635,12116.23
0.810152896995708,13047.48
0.844655311158798,12899.32
0.846097103004292,13174.02
0.923752682403433,13575
0.838385193133047,12542.04
0.838888143776824,13510.26
0.803513948497854,12620.74
0.836205740343348,12508.91
0.836440450643777,12771.92
0.800295064377682,12211.36
0.819474248927039,12508.8
0.834495708154506,11991.39
0.832886266094421,11967.87
0.823665504291845,13265.1
0.858335568669528,13823.46
0.806665772532189,13231.9
0.835568669527897,13207.6
0.810488197424893,12751.36
0.801770386266094,12712.48
0.784837714592275,12322.75
0.800362124463519,12651.1
0.841067596566524,13596.2
0.798249731759657,12893.85
0.841201716738197,13347.52
0.795533798283262,12612.04
0.768508583690987,12062.2
0.761601394849785,12151.99
0.760796673819742,11939.15
0.730653165236052,11458.19
0.699906115879828,11167.59
0.492120439914163,7852.2
0.805961641630901,12299.24
0.747116416309013,11720.87
0.804989270386266,12284.16
0.839357564377682,12817.16
0.840430525751073,12281.85
0.856021995708155,13841.5
0.806464592274678,12988.08
0.815853004291845,12939.28
0.823900214592275,12577.44
0.802072156652361,12238.92
0.808543454935622,13021.56
0.80555928111588,12973.5
0.832550965665236,12959.9
0.809549356223176,12554.88
0.767301502145923,11928.52
0.815115343347639,12441.2
0.792113733905579,12084.48
0.817462446351931,12965.2
0.972404774678112,14617.1
0.791107832618026,15490.01
0.805324570815451,12289.36
0.798752682403433,12425.66
0.842174087982833,13112.01
0.840162285407725,13581.35
0.81055525751073,12370.48
0.804721030042919,12720
0.812835300429185,12405.84
0.83094152360515,12391
0.813103540772532,12895
0.813841201716738,12664.16
0.804721030042919,12760
0.808308744635193,12776.71
0.810957618025751,12576.72
0.700174356223176,9405.72
0.819809549356223,11047
0.668924356223176,8977
0.815618293991416,13073.55
0.816255364806867,13189.2
0.856692596566524,13086
0.817294796137339,12475
0.838049892703863,10303.78
0.812298819742489,13124.3
0.790739002145923,9722.1
0.805358100858369,12770.26
0.804452789699571,12275.84
0.934482296137339,15685.9
0.821921942060086,13282.15
0.85069071888412,12992.92
0.81531652360515,12809.06
0.806263412017167,12544.38
0.79037017167382,12057.44
0.846231223175966,12923.76
0.703527360515021,11225.37
0.82661614806867,13189.36
0.586172210300429,9415.1
0.221834763948498,3506.48
0.903902896995708,14087.74
0.812701180257511,12767.34
0.830438572961373,13174.18
0.864404506437768,14752.4
0.83962580472103,10323.16
0.825241416309013,12967.42
0.828292650214592,12351.5
0.755029506437768,11284.18
0.839659334763948,12821.84
0.853607832618026,12729
0.853138412017167,13539.76
0.840631706008584,12836.92
0.844822961373391,13153.88
0.828627950643777,12650.76
0.826448497854077,12816.96
0.818602467811159,13183.56
0.842609978540773,12597.46
0.813874731759657,12136.5
0.859240879828326,12869.26
0.808342274678112,12054
0.410541845493562,6779.08
0.807369903433476,12321.08
0.93381169527897,14003.5
0.817596566523605,13045.44
0.149074570815451,1167.11
0.810957618025751,14069.74
0.80793991416309,12329.92
0.844655311158798,12899.32
0.849919527896996,13687.92
0.810488197424893,12369.44
0.849986587982833,13308.75
0.818937768240343,11967.76
0.797277360515021,11926.78
0.835367489270386,12755.28
0.849014216738197,13673.34
0.808979345493562,12346.04
0.955773873390558,14252.5
0.331478004291845,4844.14
0.830807403433476,12684.56
0.99413224248927,15226.84
0.813405311158798,11886.91
0.80294393776824,11734.03
0.815014753218884,13247.32
0.818736587982833,11964.82
0.809918186695279,12538.22
0.827823229613734,13255.51
0.820245439914163,12720.76
0.850590128755365,12991.36
0.841972907725322,12857.72
0.805324570815451,12289.36
0.803078057939914,12973.05
0.851931330472103,13774.4
0.77974114806867,12590.25
0.498927038626609,8058.4
0.68599114806867,11334.75
0.813572961373391,12417.28
0.804553379828326,13197.25
0.8203125,11910.18
0.819574839055794,13243.65
0.821888412017167,13481.6
0.840296405579399,13282.33
0.812399409871245,12685.13
0.7243830472103,10818.04
0.836138680257511,13265.98
0.815484173819742,13176.55
0.809482296137339,12715.97
0.843548819742489,13385.32
0.807135193133047,12076.72
0.818434817596567,13224.95
0.843716469957081,12884.76
0.92837982832618,14474.64
0.768709763948498,11492.26
0.730485515021459,10910.86
0.834260997854077,12986.93
0.826683208154506,12004.23
0.808006974248927,12812.92
0.818300697424893,9860.97
0.810488197424893,9764.91
0.80337982832618,12259.2
0.984978540772532,15122.46
0.832550965665236,13159.9
0.80663224248927,12990.78
0.800026824034335,9836.28
0.810924087982833,9770.27
0.799020922746781,9623.92
0.903902896995708,13279
0.979043723175966,14599.5
0.80599517167382,9909.67
0.459898068669528,6720.84
0.799289163090129,9827.22
0.80381571888412,9882.87
0.803648068669528,9880.81
0.812097639484979,12394.4
0.776321083690987,11344.97
0.929385729613734,14490.54
0.806665772532189,12510.16
0.849885997854077,13233.91
0.810387607296137,11763.66
0.806263412017167,12063.46
0.824470225321888,12832.17
0.811728809012876,12951.82
0.850724248927039,13193.44
0.805592811158798,12493.52
0.825979077253219,11993.83
0.812265289699571,12795.67
0.68662821888412,10243.78
0.840229345493562,13457.16
0.752749463519313,11249.5
