7477.69	653.65
12733.98	1236.8
12207.14	1208
5430.47	474.47
14323.56	1241.1
13474.83	1177.88
11050.09	1241.8
434.78	34.55
1614.64	108.57
14240.54	963.71
12665.73	971.8
9424.42	726.9
13396.55	931.86
10179.38	743.2
17153.76	1193.21
28251.74	2315.23
15708.18	1103.81
15035.39	1232.15
14534.4	1089
267.41	21.25
21021.05	1545.7
14547.74	1090
15791.87	1150.35
13402.78	967.82
365.65	25.57
1579.25	106.19
23572.22	1689.7
12232.72	999.16
16497.41	1195.4
7417.24	542.8
12616.53	915.2
10088.34	687.16
20171.52	1577.1
305.64	22.9
328.33	24.6
266.27	19.95
15733.3	1213.5
32623.19	2422.24
16128.17	1201.9
7577.26	559.9
2392.75	162.98
6055.5	431.63
1563.02	110.78
12493.52	1013.09
21119.85	1486.2
17248.21	1209.4
11625.4	896.66
18242.14	1320.5
6561.7	444.3
3350.2	209.18
7555.93	505.83
11445.95	927.91
6946	461
17919.62	1226.7
6548.85	447.8
287.65	22.2
259.14	20
283.21	21.55
13669.18	1153.85
20405.86	1722.51
13197.38	1149.96
21455.67	1869.55
13534.56	1179.34
13563.75	1169.28
13359.84	1183.2
12519.37	1146.35
12595.98	1173.25
11737.01	1056.8
6102.04	499.48
12529.43	1128.15
15176.81	1366.52
10719.27	1113.65
5248.78	708.9
11016.7	1144.55
10488.05	1180.43
10636.38	1149.24
8035.15	834.79
10162.78	1032.35
10833.15	1170.5
6932.77	491.8
4014.26	252.17
19443.21	1440.1
3583.56	221.83
11271.49	756.95
19624.8	1545.8
4245.36	305.81
8858.17	613.53
4341.8	286.05
6510.88	482.7
13705.74	1149.3
12070.75	999.28
13006.64	1232.69
8290.08	518.38
9889.48	814.97
25663.26	2193.1
3030.83	255.84
11523.67	1073.37
17311.71	1620.8
4091.12	279.77
19728.42	1874.2
11045.69	1105.06
909.7	76.79
7782.59	656.28
12663.16	1204.92
18362.43	1743.7
10142.83	961.3
28330.33	2688.3
3022.54	255.14
4485	385.12
7380.98	611.58
22213.09	2115
7493.91	559.49
3587.42	248.47
10973.03	1247.79
33505.84	3417.33
11105.47	952.4
10984.93	1043.4
11265.11	1186.86
47081.56	4624.5
10690.42	1173.86
10659.71	1151.76
10803.42	1191.11
2313.93	204.03
9918.98	1217.87
11201.84	1133.13
7811.89	598.04
1727.67	163
1382.73	225
1179.73	100.67
4116.43	607.67
6092.61	531.04
