1.2363109	0.73920913	2.0561148	2.3995179	3.5669905
0.4360411	2.0589679	1.6003358	2.799741	3.2852402
2.8197195	0.48077283	1.4227978	3.5212045	2.9048616
3.0634891	1.8562809	2.602419	3.1062439	0.90026239
2.7503609	2.2231522	2.2286394	2.7157879	3.4408645
1.1799513	1.8660832	1.1428943	4.8229077	3.1172456
1.9462357	2.5054584	0.43121561	1.5418724	0.92700679
3.0176735	2.1875594	2.2487263	1.8356729	-0.14327244
0.19305373	3.3261253	2.1934557	1.317111	1.1563117
2.0062279	1.2309912	2.0514973	1.3354316	0.80794978
1.7366951	2.1472006	0.1853502	1.0772789	1.7783563
3.2507267	0.46930733	0.63246734	1.0717155	0.1295568
2.6757525	1.3975808	2.2880308	1.0372867	2.5603839
1.3867212	2.2140472	1.6423656	2.1346131	1.3701103
1.4984985	0.56514993	2.1205278	0.23828282	2.0680717
2.0900732	0.615907	2.4238506	4.9852721	1.4749854
1.4902404	0.65163269	1.5672735	2.15381	-0.19748144
1.2663961	2.9769721	2.207079	1.4833228	3.10153
2.4730521	2.801028	1.9131019	3.5557749	1.3016042
1.6109916	2.1311013	4.8739251	1.779804	0.67746994
0.92200235	1.3203054	1.4864199	1.6564986	1.6895141
2.2500514	1.3669565	2.5544428	2.4300704	1.176049
2.6936808	1.3683409	-0.015701852	2.5560206	2.8961049
0.89128402	2.0726808	1.228649	0.86931881	1.9914014
3.2939033	1.9735122	2.3581864	0.34646379	1.5098857
1.1946497	3.2087159	3.0242323	1.8632978	2.0621296
1.5808648	2.4684518	1.929315	2.4826853	2.9695492
1.6128421	-0.64947937	1.5220885	0.34069839	1.1289718
4.7943416	2.0456843	4.7143045	0.99267135	0.34351631
0.65302745	2.0346318	1.0418043	1.2531791	1.6330189
2.1201626	2.8392371	1.4094329	2.3461543	0.25788666
0.42070334	3.741763	1.0537451	1.0931049	1.1582097
1.6681917	3.218051	3.1555578	1.250201	3.5003445
1.44954	2.6004154	1.113824	2.2852694	0.018431862
3.3489552	1.8880739	1.4239864	0.533404	1.7593227
2.1947227	1.8410507	1.6204232	3.163571	0.095322863
1.6658634	-0.22096691	-0.2477177	1.0994937	1.0885283
2.0962397	2.1578173	2.7488604	-0.11644031	1.6647565
4.3890258	-0.21819049	2.8554052	1.6644254	1.9641314
2.9583927	2.5145111	1.7737434	2.4384771	1.0461739
1.3397843	3.1738864	1.2777466	0.84526935	0.90189626
1.8815409	3.1457144	2.0888902	2.127035	1.4185435
1.880836	1.9246262	1.6656249	2.0171148	2.0492727
3.2605845	2.8604894	0.28726211	1.5279663	3.2435171
1.183767	2.4882577	3.3765644	2.4138434	1.855302
1.5584049	1.6027175	3.0614752	2.6712726	1.7446987
1.86455	0.99423442	2.1152986	1.9351332	1.162965
3.2753127	4.0754152	2.1077104	1.9058981	2.3384179
1.9875603	3.8746539	0.10089575	2.5016335	2.9487833
3.4066782	2.1533555	1.7605426	1.7925835	2.2349323
2.7545845	2.3567232	2.4168433	1.3815295	1.3944629
0.040798199	2.7711311	1.8694458	3.1405451	-0.080601433
3.8196741	-0.29025232	3.7685689	1.2326498	0.31312201
1.9575616	3.1867888	2.4007004	4.1747159	1.5612498
0.77216846	1.2876629	1.3765805	0.02852421	1.6595292
1.6157057	2.4257324	1.8063682	-0.087373272	1.6735865
1.8022329	2.8971889	-0.20246469	1.9723586	1.6829128
2.3102752	3.0341777	2.2806463	1.8635797	2.7639115
1.3234062	1.3687326	-0.23372486	0.861491	0.67575343
2.2949701	1.6886504	1.7549281	3.2566207	1.5422665
1.0383249	0.97524394	2.8039222	1.3047345	2.4306485
3.7123858	1.6587382	1.6112255	1.0424118	1.1835801
